Ticker,Name,Sector,Industry,Price,MarketCap,PriceChg1Y,PriceChg3Y,PriceChg5Y,PriceChg10Y,Sales_D,Sales_Pct,Profits_D,Profits_Pct,Q,P,O,Score_Sector,Score_Sector_Adj,Score_Ind,Score_Ind_Adj,Rank_Sales_D,Rank_Price3Y,Rank_Sales_TotalShare,Rank_Profits_D,Rank_Sales_D_Sec,Rank_Price3Y_Sec,Rank_Sales_D_Ind,Rank_Price3Y_Ind,Sales_D_SecShare,Sales_D_IndShare,OnGRNJ
ABG,Asbury Automotive Group Inc.,Consumer Discretionary,Specialty Retail,209.265,3756.71,-0.1759,-0.0198,0.0368,0.146,712.923749159705,-0.00133340741152288,17.5,0.03556910569105698,,,0,111.66666666666667,1000.0,20.333333333333332,1000.0,224.0,946.0,78.0,683.0,28.0,83.0,10.0,23.0,0.01125289916633797,0.03206868302910547,False
ABM,ABM Industries Incorporated,Industrials,Commercial Services and Supplies,49.574,2905.76,0.0775,0.0804,0.0142,0.0254,517.6981132075471,0.04574715009318653,4.0,0.024630541871921263,,,0,167.33333333333334,1000.0,27.0,1000.0,320.0,702.0,197.0,838.0,68.0,114.0,2.0,11.0,0.004588259531044732,0.08279247482421888,False
ACA,Arcosa Inc.,Industrials,Construction and Engineering,145.305,7135.46,0.5097,0.2472,0.2419,,327.5245738636363,0.012242491503086539,283.0,1.3579654510556618,,,0,205.0,205.0,42.333333333333336,42.333333333333336,453.0,325.0,600.0,100.0,97.0,65.0,16.0,14.0,0.0029027877624864524,0.01632927420436784,False
ACAD,ACADIA Pharmaceuticals Inc.,Health Care,Biotechnology,27.635,4761.66,0.1611,0.0147,0.1142,-0.011,119.72277404921692,0.06264990527386605,-10.519999999999982,-0.026905370843989695,,,0,332.3333333333333,1000.0,51.666666666666664,1000.0,790.0,862.0,947.0,952.0,80.0,127.0,18.0,57.0,0.001815226239098975,0.010379336853508428,False
ACHC,Acadia Healthcare Company Inc.,Health Care,Health Care Providers and Services,28.485,2651.96,0.3529,-0.2671,-0.1511,-0.0576,137.9107212045651,0.016572234112238515,-23.470000000000027,0.021282769752532182,,,0,328.3333333333333,328.3333333333333,44.333333333333336,44.333333333333336,748.0,1216.0,535.0,1025.0,77.0,160.0,26.0,30.0,0.002090990304657307,0.0034875937581086173,False
ACHR,Archer Aviation Inc.,Industrials,Aerospace and Defense,5.585,4300.58,-0.323,-0.0638,-0.105,,,22.000000000000004,-181.5,0.29359430604982206,,,1,563.0,1000.0,91.66666666666667,1000.0,1291.0,1040.0,1296.0,1255.0,225.0,173.0,28.0,22.0,,,False
ACI,Albertsons Companies Inc.,Consumer Staples,Consumer Staples Distribution and Retail,11.705,5680.74,-0.369,-0.2083,-0.1717,,2227.6552311435516,0.000731010850942404,-151.7,-0.6977920883164673,,,1,33.0,1000.0,6.666666666666667,1000.0,49.0,1189.0,5.0,1241.0,4.0,46.0,3.0,13.0,0.03156897646976266,0.11419644703683304,False
ACIW,ACI Worldwide Inc.,Information Technology,Software,51.645,5213.83,0.031,0.3057,0.1001,0.1084,119.5507231617305,0.03429405948470832,-0.9699999999999989,-0.0042795376334597846,,,0,312.3333333333333,312.3333333333333,51.333333333333336,51.333333333333336,791.0,255.0,778.0,879.0,102.0,44.0,40.0,12.0,0.0012563124478663342,0.008969748925972486,False
ACLS,Axcelis Technologies Inc.,Information Technology,Semiconductors and Semiconductor Equipment,114.74,3543.34,0.3778,-0.1338,0.1868,0.2531,-30.018980858768714,0.032203086824384775,-27.44999999999999,-0.2282934131736526,,,0,489.3333333333333,489.3333333333333,81.0,81.0,1149.0,1142.0,1036.0,1046.0,171.0,148.0,36.0,36.0,-0.00031545789375203684,-0.0044507728454248096,False
ACM,AECOM,Industrials,Construction and Engineering,64.035,8229.97,-0.4895,-0.0894,-0.0039,0.0829,-681.5817710944029,-0.04623157174704251,-273.72999999999996,-0.4872634708154582,,,0,553.0,1000.0,85.0,1000.0,1258.0,1085.0,99.0,1284.0,219.0,182.0,20.0,16.0,-0.0060407290998885825,-0.03398137581436258,False
ACMR,ACM Research Inc.,Information Technology,Semiconductors and Semiconductor Equipment,73.849,5143.52,1.6318,0.5778,0.1563,,222.6180087974235,0.1514018484206323,56.14999999999999,0.5968324829931972,,,0,216.66666666666666,216.66666666666666,23.666666666666668,23.666666666666668,575.0,96.0,984.0,408.0,59.0,16.0,7.0,5.0,0.0023394068072099135,0.03300652321008723,False
ACT,Enact Holdings Inc.,Financials,Financial Services,49.247,6770.66,0.2729,0.2023,,,30.454820958142136,0.014330449980984428,9.029999999999973,0.013392857142857206,,,0,439.0,439.0,80.33333333333333,80.33333333333333,1038.0,397.0,911.0,778.0,203.0,76.0,28.0,10.0,0.0001658256591487166,0.0016328065500946264,False
AD,Array Digital Infrastructure Inc.,Communication Services,Wireless Telecommunication Services,37.795,3268.47,-0.2591,-0.0325,0.0383,0.0048,-3559.0848409894,0.31032155130093275,486.74,9.982362592288762,,,1,454.6666666666667,1000.0,16.0,1000.0,1289.0,978.0,1243.0,57.0,45.0,30.0,1.0,2.0,-0.17227817303911624,,False
ADC,Agree Realty Corporation,Real Estate,Retail REITs,72.06,8974.35,-0.0035,0.0607,0.0006,0.0435,119.87556401794029,0.08521714922049006,20.51000000000002,0.10036701737215581,,,0,286.3333333333333,1000.0,14.666666666666666,1000.0,789.0,759.0,1069.0,651.0,34.0,36.0,2.0,8.0,0.004995455016176553,0.12836457797453824,False
ADEA,Adeia Inc.,Information Technology,Software,26.575,2930.69,0.7313,0.4152,0.0589,-0.0224,92.20494169682348,0.06197704052865438,11.600000000000009,0.10442924018725241,,,0,336.6666666666667,336.6666666666667,58.666666666666664,58.666666666666664,859.0,164.0,1187.0,750.0,117.0,34.0,49.0,10.0,0.0009689461756898013,0.006918027385209391,False
ADMA,ADMA Biologics Inc.,Health Care,Biotechnology,9.369,2098.51,-0.4055,0.3451,0.5105,0.0516,38.121536467974806,0.00411627496716771,22.03,0.14993534336078396,,,1,398.0,398.0,62.333333333333336,62.333333333333336,1015.0,217.0,1173.0,637.0,119.0,60.0,35.0,33.0,0.0005779954049760756,0.0033049373564611657,False
ADPT,Adaptive Biotechnologies Corporation,Health Care,Life Sciences Tools and Services,24.272,3873.71,0.9543,0.5913,-0.0862,,102.87118097648704,0.11228247526897239,-4.350000000000001,0.07310924369747895,,,0,316.6666666666667,316.6666666666667,31.666666666666668,31.666666666666668,828.0,92.0,1225.0,911.0,87.0,35.0,7.0,1.0,0.0015597238573744857,0.048573716205752175,False
ADT,ADT Inc.,Consumer Discretionary,Diversified Consumer Services,7.035,5139.48,-0.182,0.0638,-0.028,,106.23202742409376,0.00707599135048298,16.799999999999955,0.028190284419833844,,,0,329.0,1000.0,39.333333333333336,1000.0,822.0,746.0,361.0,692.0,99.0,66.0,10.0,9.0,0.0016767828175845861,0.0518794559093089,False
ADUS,Addus HomeCare Corporation,Health Care,Health Care Providers and Services,118.51,2167.94,0.0747,0.1195,0.0649,0.1722,202.32473938557132,0.03787617835827728,9.400000000000006,0.09800854968199357,,,0,255.66666666666666,1000.0,34.666666666666664,1000.0,607.0,576.0,851.0,774.0,62.0,98.0,24.0,18.0,0.0030676300200041438,0.005116545632049916,False
AEE,Ameren Corporation,Utilities,Multi-Utilities,105.538,29217.48,0.0639,0.0992,0.0373,0.0818,292.27413127413183,-0.006965761511216084,107.0,0.07348901098901095,,,0,174.0,1000.0,10.0,1000.0,485.0,645.0,221.0,268.0,19.0,18.0,6.0,5.0,0.013088214277914402,0.05046627721726488,False
AEHR,Aehr Test Systems Inc.,Information Technology,Semiconductors and Semiconductor Equipment,98.412,3210.24,2.7277,0.2571,0.576,0.4445,-8.969218068168416,-0.15211124300491774,-3.2199999999999998,0.8235294117647058,,,3,447.6666666666667,447.6666666666667,72.33333333333333,72.33333333333333,1121.0,309.0,1280.0,898.0,168.0,54.0,34.0,15.0,-9.425405391671165e-05,-0.0013298237008881235,False
AEIS,Advanced Energy Industries Inc.,Information Technology,Electronic Equipment Instruments and Components,281.455,11272.4,0.7899,0.3918,0.2645,0.2023,402.063926794028,0.13286635534800983,71.0,0.47843665768194077,,,0,155.0,155.0,18.0,18.0,395.0,176.0,727.0,353.0,34.0,36.0,12.0,8.0,0.004225134760465001,0.008751796119288481,False
AEO,American Eagle Outfitters Inc.,Consumer Discretionary,Specialty Retail,14.415,2415.57,-0.2512,-0.0339,-0.1181,-0.0231,482.4708611212891,0.03648300776602431,144.88000000000002,0.7546619439524953,,,0,157.33333333333334,1000.0,27.0,1000.0,336.0,981.0,330.0,209.0,41.0,95.0,15.0,25.0,0.007615394994616598,0.021702468369604266,False
AES,The AES Corporation,Utilities,Independent Power and Renewable Electricity Producers,14.825,10576.73,0.1646,-0.0495,-0.0901,0.0186,1021.554613328417,0.06711354532821057,962.0,1.057142857142857,,,1,65.33333333333333,1000.0,4.333333333333333,1000.0,146.0,1013.0,135.0,24.0,7.0,43.0,2.0,4.0,0.045745840104110765,0.3502431074891917,False
AFG,American Financial Group Inc.,Financials,Insurance,140.455,11646.73,0.0238,0.0846,0.013,0.0658,24.89951151430614,0.014607732023674602,111.0,0.1318289786223279,,,0,470.6666666666667,1000.0,89.66666666666667,1000.0,1050.0,685.0,228.0,262.0,205.0,157.0,40.0,24.0,0.00013557715262932737,0.0008363751094501939,False
AFRM,Affirm Holdings Inc.,Financials,Financial Services,68.131,22988.85,-0.2295,0.4459,-0.0584,,1036.6532122587964,0.32150688032849417,1877.6,35.976240659130106,,,2,62.0,62.0,13.333333333333334,13.333333333333334,140.0,149.0,437.0,7.0,29.0,17.0,7.0,4.0,0.005644548114983767,0.05557918588584789,False
AGCO,AGCO Corporation,Industrials,Machinery,124.394,8711.53,0.156,0.0016,-0.0074,0.1024,176.99463337920315,0.02649275937314033,-193.10000000000002,-0.26579490708878184,,,0,316.3333333333333,1000.0,68.66666666666667,1000.0,659.0,898.0,168.0,1260.0,138.0,152.0,30.0,38.0,0.001568669641297928,0.01136435371421683,False
AGIO,Agios Pharmaceuticals Inc.,Health Care,Biotechnology,33.751,2015.0,-0.0541,0.0891,-0.0566,-0.0239,57.463784188211825,0.8200999444752914,1.4899999999999523,-0.0036096710111922503,,,1,393.0,1000.0,66.33333333333333,1000.0,956.0,675.0,1271.0,859.0,114.0,109.0,34.0,51.0,0.0008712608748397537,0.00498180883047007,False
AGM,Federal Agricultural Mortgage Corporation,Financials,Financial Services,223.819,2357.77,0.1206,0.1003,0.1757,0.1874,40.16880973850317,0.09762582585808666,21.590000000000003,0.10409334169037177,,,0,449.3333333333333,1000.0,78.0,1000.0,1004.0,641.0,1208.0,643.0,192.0,152.0,25.0,17.0,0.00021871805981922356,0.00215361291207978,False
AGNC,AGNC Investment Corp.,Real Estate,Mortgage Real Estate Investment Trusts (REITs),10.315,12228.24,0.0063,0.021,-0.0841,-0.0595,1904.997355754333,0.33611574846967174,596.0,0.3568862275449103,,,1,39.0,1000.0,2.6666666666666665,1000.0,61.0,846.0,676.0,46.0,4.0,52.0,2.0,2.0,0.07938505795210991,0.3205371656454896,False
AGYS,Agilysys Inc.,Information Technology,Software,106.025,2983.01,-0.0196,0.1511,0.1575,0.256,41.52699597831787,0.03444928126272284,4.100000000000001,0.10569734467646308,,,0,406.6666666666667,1000.0,76.0,1000.0,1002.0,496.0,1219.0,837.0,144.0,74.0,62.0,22.0,0.00043639118685612774,0.0031157212413635785,False
AHR,American Healthcare REIT Inc.,Real Estate,Health Care REITs,54.45,12696.93,0.2683,,,,362.8526560629384,0.10923938073475759,51.209999999999994,0.7335625268586161,,,0,173.33333333333334,173.33333333333334,8.666666666666666,8.666666666666666,416.0,1235.0,660.0,426.0,15.0,89.0,1.0,10.0,0.015120797434507335,0.2744721135100946,False
AIR,AAR Corp.,Industrials,Aerospace and Defense,125.38,4938.28,0.6932,0.2935,0.313,0.1627,527.4670925443388,0.18971408020140257,175.2,14.015999999999998,,,1,142.33333333333334,142.33333333333334,30.0,30.0,311.0,269.0,545.0,175.0,65.0,51.0,10.0,15.0,0.004674840129673733,0.04487097938986729,False
AIT,Applied Industrial Technologies Inc.,Industrials,Trading Companies and Distributors,320.545,11763.63,0.2167,0.2667,0.3008,0.2113,403.39525542080173,0.08837012591433613,21.529999999999973,0.05478510903585332,,,0,176.33333333333334,176.33333333333334,30.333333333333332,30.333333333333332,393.0,295.0,376.0,645.0,80.0,56.0,7.0,4.0,0.003575215126814056,0.024398015029379248,False
AIZ,Assurant Inc.,Financials,Insurance,279.793,13800.44,0.3362,0.2638,0.1074,0.121,1151.7010972933422,0.05009247481329471,190.79999999999995,0.21863183224475757,,,0,65.0,65.0,14.0,14.0,122.0,302.0,129.0,161.0,25.0,48.0,8.0,9.0,0.006270980672106348,0.03868566380305031,False
AKAM,Akamai Technologies Inc.,Information Technology,IT Services,110.012,15810.55,0.4334,0.0167,-0.0034,0.0767,239.68085482195147,0.027244557029404648,-41.06999999999999,-0.09085680153972076,,,0,238.66666666666666,238.66666666666666,22.0,22.0,548.0,858.0,426.0,1097.0,53.0,115.0,7.0,6.0,0.002518713676208453,0.05858993512878471,False
AKR,Acadia Realty Trust,Real Estate,Retail REITs,19.967,2870.13,0.0298,0.0959,-0.0006,-0.0574,23.353457908644828,0.02912452905016849,37.940000000000005,2.244970414201184,,,0,381.6666666666667,1000.0,29.0,1000.0,1053.0,659.0,1206.0,511.0,71.0,21.0,13.0,3.0,0.0009731853977959058,0.025007238074314285,False
ALB,Albemarle Corporation,Materials,Chemicals,125.096,14761.96,0.7062,-0.1211,-0.123,0.0499,914.7458417849903,0.14878673389425456,734.81,-1.4390263008440554,,,1,77.66666666666667,77.66666666666667,13.333333333333334,13.333333333333334,164.0,1128.0,319.0,35.0,13.0,56.0,4.0,23.0,0.02842879308208429,0.1225560921225961,True
ALG,Alamo Group Inc.,Industrials,Machinery,169.357,2061.24,-0.1783,0.0031,0.0287,0.1036,64.98116556164109,0.03607884218468427,-2.780000000000001,-0.02678227360308283,,,0,424.3333333333333,1000.0,87.33333333333333,1000.0,939.0,891.0,814.0,896.0,183.0,151.0,42.0,37.0,0.0005759156632411095,0.0041722674643046255,False
ALGM,Allegro MicroSystems Inc.,Information Technology,Semiconductors and Semiconductor Equipment,35.747,6663.31,0.1716,0.009,0.0308,,136.68198904953374,0.06272328951803163,29.1,-1.9530201342281879,,,0,321.6666666666667,1000.0,46.666666666666664,1000.0,755.0,870.0,1014.0,577.0,92.0,118.0,16.0,32.0,0.0014363383148235705,0.02026519448419636,False
ALGN,Align Technology Inc.,Health Care,Health Care Equipment and Supplies,150.16,10667.34,0.1295,-0.232,-0.2691,0.0504,174.84270951058352,0.025915994210599314,3.2299999999999613,0.007871329352991285,,,0,297.3333333333333,1000.0,37.333333333333336,1000.0,664.0,1199.0,446.0,849.0,70.0,158.0,15.0,27.0,0.002650949884341132,0.020294298273316948,False
ALGT,Allegiant Travel Company,Industrials,Passenger Airlines,76.475,2077.56,0.2586,-0.0298,-0.1712,-0.06,315.60094084105503,0.11028243905807611,70.68,-1.5812080536912752,,,0,241.66666666666666,241.66666666666666,36.666666666666664,36.666666666666664,463.0,973.0,604.0,356.0,98.0,164.0,6.0,6.0,0.0027971108796375375,0.023033916498824712,False
ALH,Alliance Laundry Holdings Inc.,Industrials,Machinery,21.38,4249.68,,,,,159.99625113739762,0.03912850155624725,77.33000000000001,0.7600000000000002,,,0,349.0,1000.0,73.66666666666667,1000.0,697.0,1235.0,785.0,332.0,144.0,206.0,32.0,45.0,0.00141801622506259,0.010272932891578272,False
ALHC,Alignment Healthcare Inc.,Health Care,Health Care Providers and Services,12.96,2688.36,-0.2122,0.3564,-0.0713,,1241.3267932366448,0.15919335886059294,41.42,-57.527777777777786,,,0,58.0,58.0,6.333333333333333,6.333333333333333,109.0,206.0,409.0,490.0,6.0,59.0,4.0,9.0,0.01882088837545177,0.031391639011469415,False
ALK,Alaska Air Group Inc.,Industrials,Passenger Airlines,40.448,4514.12,-0.3544,0.0053,-0.0633,-0.0518,1316.4201657710182,0.036800337102324665,-275.0,-2.75,,,0,89.66666666666667,1000.0,9.0,1000.0,100.0,884.0,111.0,1285.0,19.0,150.0,4.0,4.0,0.011667180579498986,0.09607801578452752,False
ALLY,Ally Financial Inc.,Financials,Consumer Finance,41.9,12620.27,0.0192,0.1437,-0.0386,0.0804,1046.2606055348315,0.0710604827773258,602.0,0.7065727699530517,,,0,97.0,1000.0,13.666666666666666,1000.0,136.0,520.0,233.0,44.0,28.0,127.0,2.0,11.0,0.00569686010607671,0.15252597346308264,True
ALNY,Alnylam Pharmaceuticals Inc.,Health Care,Biotechnology,249.664,33407.32,-0.468,0.074,0.0566,0.1358,2342.265477093369,0.29355347690054234,460.96000000000004,1.469195219123506,,,0,54.0,1000.0,19.0,1000.0,44.0,721.0,387.0,61.0,3.0,115.0,1.0,53.0,0.035513224503198625,0.2030621373432394,False
ALRM,Alarm.com Holdings Inc.,Information Technology,Software,55.241,2711.79,-0.0181,-0.0195,-0.0732,0.0825,85.09699779249445,0.04923901541747844,-14.669999999999987,-0.11065852002715537,,,0,373.3333333333333,1000.0,71.66666666666667,1000.0,876.0,945.0,973.0,970.0,120.0,124.0,51.0,44.0,0.0008942515342055855,0.00638472678680584,False
ALSN,Allison Transmission Holdings Inc.,Industrials,Machinery,125.31,10347.85,0.4145,0.2806,0.2829,0.1644,1201.9418435591742,0.46245847176079735,-94.0,-0.1508828250401284,,,0,64.33333333333333,64.33333333333333,11.333333333333334,11.333333333333334,116.0,278.0,416.0,1191.0,23.0,54.0,3.0,8.0,0.010652581067570834,0.0771734825702873,False
ALTB,Alpine Auto Brokers Inc.,Consumer Staples,Food Products,10.0,9961.0,,,,,-0.04191219254165565,,0.31999999999999995,-0.9142857142857143,,,0,398.6666666666667,1000.0,25.0,1000.0,1106.0,1235.0,1312.0,870.0,38.0,52.0,16.0,21.0,-5.93954127930502e-07,-8.910503525447469e-07,False
AM,Antero Midstream Corporation,Energy,Oil Gas and Consumable Fuels,22.465,10663.55,0.2229,0.2369,0.1744,,88.04748297415813,0.04251449448018452,-13.470000000000027,-0.03260238164391527,,,0,314.0,1000.0,34.666666666666664,1000.0,871.0,342.0,892.0,967.0,53.0,18.0,39.0,12.0,0.0010614869493245046,0.0011025105829301127,False
AMBA,Ambarella Inc.,Information Technology,Semiconductors and Semiconductor Equipment,68.123,3007.02,-0.1951,0.0437,-0.1417,0.007,69.74935021659445,0.069362682364986,19.54,-0.25757975217505935,,,0,383.6666666666667,1000.0,60.333333333333336,1000.0,920.0,794.0,1204.0,664.0,129.0,102.0,24.0,28.0,0.000732969024278946,0.010341407504491038,False
AMC,AMC Entertainment Holdings Inc.,Communication Services,Entertainment,2.505,2235.97,-0.0924,-0.2953,-0.6445,-0.3729,315.08454092660486,0.07871888469549804,78.29999999999995,-0.12381404174573052,,,0,173.0,1000.0,10.666666666666666,1000.0,465.0,1221.0,358.0,324.0,15.0,39.0,5.0,12.0,0.015251726634483395,0.06472628978131616,False
AMG,Affiliated Managers Group Inc.,Financials,Capital Markets,358.202,9263.08,0.5411,0.3929,0.174,0.0953,239.7912709060015,0.09438873891245647,139.69999999999993,0.19494836728998033,,,0,226.0,226.0,48.0,48.0,547.0,175.0,693.0,219.0,112.0,19.0,25.0,7.0,0.0013056568485740952,0.0022924175367028186,False
AMH,American Homes 4 Rent,Real Estate,Residential REITs,31.678,12986.46,-0.0716,-0.0416,-0.0484,0.0395,77.15253811487196,0.013700999335217734,25.869999999999948,0.0571119500187649,,,0,338.6666666666667,1000.0,20.0,1000.0,900.0,1000.0,767.0,600.0,48.0,68.0,4.0,8.0,0.003215100898119737,0.09759693145943892,False
AMKR,Amkor Technology Inc.,Information Technology,Semiconductors and Semiconductor Equipment,49.874,12391.32,1.0119,0.2972,0.1242,0.1903,1133.8607852115665,0.11176240835542162,181.56000000000006,0.4855973682099015,,,0,60.666666666666664,60.666666666666664,8.0,8.0,124.0,264.0,249.0,170.0,11.0,47.0,1.0,12.0,0.011915305745844117,0.16811219598208194,False
AMLX,Amylyx Pharmaceuticals Inc.,Health Care,Pharmaceuticals,32.151,4035.37,1.7178,0.161,,,,,-7.349999999999994,0.0507807102390494,,,0,510.0,510.0,65.33333333333333,65.33333333333333,1291.0,469.0,1315.0,929.0,154.0,85.0,22.0,20.0,,,False
AMR,Alpha Metallurgical Resources Inc.,Materials,Metals and Mining,219.69,2785.46,0.5479,0.0025,0.3262,0.2529,-306.3959898943499,-0.030237428855870885,15.619999999999997,-0.2532014913276057,,,0,442.3333333333333,442.3333333333333,30.333333333333332,30.333333333333332,1231.0,894.0,722.0,705.0,55.0,41.0,17.0,19.0,-0.009522282365219263,-0.02027003199287867,False
AMRX,Amneal Pharmaceuticals Inc.,Health Care,Pharmaceuticals,16.975,5912.32,0.7286,0.649,0.2707,,264.7407027818449,0.03272535743152827,85.30000000000001,1.183735775742437,,,0,200.33333333333334,200.33333333333334,23.333333333333332,23.333333333333332,516.0,82.0,571.0,311.0,54.0,31.0,6.0,10.0,0.004013975403289205,0.0693098558701541,False
AMTM,Amentum Holdings Inc.,Industrials,Professional Services,19.55,4780.1,-0.1755,,,,1450.5312275664037,-0.01827277148613915,138.0,2.090909090909091,,,0,105.0,1000.0,15.0,1000.0,93.0,1235.0,120.0,221.0,16.0,206.0,2.0,27.0,0.012855781313793176,0.1165763386698551,False
AN,AutoNation Inc.,Consumer Discretionary,Specialty Retail,208.626,6897.34,-0.0655,0.1109,0.1481,0.1602,-16.478987392438285,-0.006619280962962493,125.60000000000002,0.19349869049453083,,,0,433.0,1000.0,51.666666666666664,1000.0,1130.0,604.0,40.0,243.0,115.0,54.0,28.0,12.0,-0.00026010689601662057,-0.0007412565845247866,False
ANDE,The Andersons Inc.,Consumer Staples,Consumer Staples Distribution and Retail,70.98,2389.16,0.7758,0.121,0.1914,0.071,-600.0235021097051,-0.00636210785244351,81.61,0.8526799707449588,,,0,438.0,438.0,23.333333333333332,23.333333333333332,1254.0,572.0,160.0,317.0,49.0,11.0,13.0,8.0,-0.008503168513056686,-0.030759047056106367,False
