signal,kind,n_firings,n_turns,hit_rate,median_lead,median_nearest,pct_late,recall,fwd4,base4,edge4,fwd8,base8,edge8,fwd13,base13,edge13,p_value,fwd26,base26,edge26,ratio,theta,universe,n_peaks,n_troughs
Extended + ROC cross,top,2,8,0.0,,-9.0,100.0,0.0,5.715422797271358,1.8552148933661952,3.860207903905162,-0.07797812156288852,3.7901453924781405,-3.868123514041029,0.0983188600253424,6.2736095066864195,-6.175290646661077,0.254,3.5210198376384003,13.496193046420915,-9.975173208782515,AI Hardware Basket,17.84299843368615,Price ratios,8,8
wRSI < 30,bottom,2,8,100.0,1.5,1.5,0.0,25.0,4.591445378550162,1.8552148933661952,2.7362304851839667,8.433280873195248,3.7901453924781405,4.643135480717107,4.8728729670646125,6.2736095066864195,-1.400736539621807,0.5275,15.35713221814379,13.496193046420915,1.8609391717228743,AI Hardware Basket,17.84299843368615,Price ratios,8,8
Channel z < -1.5,bottom,10,8,30.0,1.0,0.0,40.0,25.0,1.8344351096912326,1.8552148933661952,-0.020779783674962582,4.090251957316169,3.7901453924781405,0.30010656483802833,5.480805637422018,6.2736095066864195,-0.792803869264401,0.566,8.656161356288987,13.496193046420915,-4.840031690131928,AI Hardware Basket,17.84299843368615,Price ratios,8,8
Channel z < -2.0,bottom,2,8,50.0,5.0,1.0,50.0,12.5,-2.551586613822948,1.8552148933661952,-4.406801507189143,-0.642156689440049,3.7901453924781405,-4.4323020819181895,1.0448335657293306,6.2736095066864195,-5.228775940957089,0.705,10.034931271257541,13.496193046420915,-3.461261775163374,AI Hardware Basket,17.84299843368615,Price ratios,8,8
40w stretch z < -1.5,bottom,12,8,41.66666666666667,4.0,2.0,37.5,50.0,2.576203849425641,1.8552148933661952,0.7209889560594458,5.43048494103611,3.7901453924781405,1.6403395485579697,8.993396592734802,6.2736095066864195,2.719787086048383,0.2365,17.84121254334042,13.496193046420915,4.3450194969195035,AI Hardware Basket,17.84299843368615,Price ratios,8,8
Composite < -1.0,bottom,14,8,35.714285714285715,4.0,1.5,37.5,50.0,2.37733931347971,1.8552148933661952,0.5221244201135147,5.891557821887381,3.7901453924781405,2.1014124294092404,9.103853517880907,6.2736095066864195,2.8302440111944875,0.2045,15.87966260428964,13.496193046420915,2.3834695578687253,AI Hardware Basket,17.84299843368615,Price ratios,8,8
Composite < -1.5,bottom,7,8,42.857142857142854,2.0,1.0,25.0,37.5,3.2887825651891265,1.8552148933661952,1.4335676718229313,8.207197096224714,3.7901453924781405,4.417051703746574,8.529244319507528,6.2736095066864195,2.255634812821109,0.3095,18.10172726936339,13.496193046420915,4.605534222942476,AI Hardware Basket,17.84299843368615,Price ratios,8,8
13w ROC crosses > 0,bottom,16,8,6.25,3.0,-8.0,83.33333333333334,12.5,2.382041623385979,1.8552148933661952,0.5268267300197838,5.65593021700986,3.7901453924781405,1.86578482453172,6.924616391456464,6.2736095066864195,0.6510068847700445,0.4085,12.09745666941251,13.496193046420915,-1.3987363770084045,AI Hardware Basket,17.84299843368615,Price ratios,8,8
Ratio crosses > 40w MA,bottom,14,8,14.285714285714285,6.5,-1.0,60.0,25.0,0.4704533124077014,1.8552148933661952,-1.3847615809584939,3.5944921540419004,3.7901453924781405,-0.19565323843624016,8.483697350535646,6.2736095066864195,2.2100878438492266,0.2845,16.326673498101737,13.496193046420915,2.830480451680822,AI Hardware Basket,17.84299843368615,Price ratios,8,8
Washed + ROC cross,bottom,3,8,0.0,,-11.0,100.0,0.0,4.841204492645542,1.8552148933661952,2.985989599279347,5.113772702187814,3.7901453924781405,1.3236273097096731,4.75628361008753,6.2736095066864195,-1.5173258965988898,0.556,14.74128652280335,13.496193046420915,1.2450934763824346,AI Hardware Basket,17.84299843368615,Price ratios,8,8
wRSI > 70,top,13,10,15.384615384615385,6.0,6.0,0.0,20.0,-1.0530705420548705,0.17747093983568518,-1.2305414818905556,0.022763445362488737,0.34985912959540033,-0.3270956842329116,-0.19020278667657517,0.5164293732243099,-0.7066321599008851,0.335,1.0981839473479482,0.947645936360764,0.15053801098718422,Software,10.070618981975937,Price ratios,10,10
wRSI > 75,top,3,10,0.0,,,,0.0,-1.1737500536968686,0.17747093983568518,-1.3512209935325536,0.7992854126131784,0.34985912959540033,0.4494262830177781,1.8373958335935099,0.5164293732243099,1.3209664603692,0.619,3.2059871065618846,0.947645936360764,2.2583411702011205,Software,10.070618981975937,Price ratios,10,10
Channel z > +1.5,top,26,10,11.538461538461538,5.0,5.0,0.0,30.0,0.2125992480389497,0.17747093983568518,0.03512830820326451,0.49599021813423083,0.34985912959540033,0.1461310885388305,0.29242537218409925,0.5164293732243099,-0.22400400104021068,0.401,1.530175596823509,0.947645936360764,0.5825296604627449,Software,10.070618981975937,Price ratios,10,10
Channel z > +2.0,top,15,10,0.0,,,,0.0,0.020998550490298012,0.17747093983568518,-0.15647238934538718,0.38848401857152065,0.34985912959540033,0.03862488897612032,0.9042746282427466,0.5164293732243099,0.3878452550184367,0.5895,3.403790651487903,0.947645936360764,2.456144715127139,Software,10.070618981975937,Price ratios,10,10
40w stretch z > +1.5,top,17,10,11.76470588235294,6.0,6.0,0.0,20.0,-0.7419129852511475,0.17747093983568518,-0.9193839250868326,0.41647235912457364,0.34985912959540033,0.06661322952917331,0.700064341456537,0.5164293732243099,0.18363496823222702,0.553,1.7888461605507047,0.947645936360764,0.8412002241899407,Software,10.070618981975937,Price ratios,10,10
Composite > +1.0,top,32,10,15.625,6.0,5.0,16.666666666666664,40.0,0.3716603121645481,0.17747093983568518,0.1941893723288629,0.41340205602127045,0.34985912959540033,0.06354292642587012,0.9474561121175399,0.5164293732243099,0.43102673889322995,0.6365,1.4181174845533269,0.947645936360764,0.47047154819256287,Software,10.070618981975937,Price ratios,10,10
Composite > +1.5,top,23,10,8.695652173913043,6.5,6.5,0.0,20.0,-0.44491916051310876,0.17747093983568518,-0.6223901003487939,-0.4544718639387673,0.34985912959540033,-0.8043309935341676,0.91659923554753,0.5164293732243099,0.40016986232322005,0.6045,0.9171818359201488,0.947645936360764,-0.030464100440615205,Software,10.070618981975937,Price ratios,10,10
Monthly RSI > 70,top,16,10,12.5,9.0,9.0,0.0,10.0,1.6274777285289228,0.17747093983568518,1.4500067886932375,0.7807480009906447,0.34985912959540033,0.43088887139524434,2.9209436927229078,0.5164293732243099,2.404514319498598,0.9345,2.5663680269856073,0.947645936360764,1.6187220906248432,Software,10.070618981975937,Price ratios,10,10
13w ROC crosses < 0,top,19,10,10.526315789473683,10.5,-2.5,75.0,20.0,-0.33325071717412913,0.17747093983568518,-0.5107216570098143,0.26935565342898365,0.34985912959540033,-0.08050347616641668,1.1043451596798566,0.5164293732243099,0.5879157864555467,0.6655,1.0869294357083499,0.947645936360764,0.13928349934758588,Software,10.070618981975937,Price ratios,10,10
Ratio crosses < 40w MA,top,13,10,0.0,,-6.0,100.0,0.0,-0.5649088660892574,0.17747093983568518,-0.7423798059249426,0.1374840629470883,0.34985912959540033,-0.21237506664831204,0.2374101587686129,0.5164293732243099,-0.279019214455697,0.425,-0.47938838249370264,0.947645936360764,-1.4270343188544667,Software,10.070618981975937,Price ratios,10,10
Extended + ROC cross,top,6,10,0.0,,-11.0,100.0,0.0,0.1506303344730342,0.17747093983568518,-0.026840605362650982,0.6813264507558167,0.34985912959540033,0.33146732116041633,3.519315067100204,0.5164293732243099,3.0028856938758937,0.8825,2.9223517698983437,0.947645936360764,1.9747058335375796,Software,10.070618981975937,Price ratios,10,10
wRSI < 30,bottom,8,10,50.0,2.5,2.5,0.0,30.0,2.0037881785077025,0.17747093983568518,1.8263172386720172,0.9727464556925567,0.34985912959540033,0.6228873260971564,-3.184236150791313,0.5164293732243099,-3.7006655240156228,0.944,-3.8020788531730028,0.947645936360764,-4.749724789533767,Software,10.070618981975937,Price ratios,10,10
wRSI < 25,bottom,3,10,33.33333333333333,3.0,3.0,0.0,20.0,-1.3670047259260871,0.17747093983568518,-1.5444756657617722,-1.0532134574174492,0.34985912959540033,-1.4030725870128495,-1.875966555509046,0.5164293732243099,-2.3923959287333556,0.7625,0.39872178843537087,0.947645936360764,-0.5489241479253931,Software,10.070618981975937,Price ratios,10,10
Channel z < -1.5,bottom,15,10,53.333333333333336,2.5,1.0,22.22222222222222,50.0,-1.333973813462145,0.17747093983568518,-1.5114447532978303,-1.1860630615989192,0.34985912959540033,-1.5359221911943195,-1.0231654187813266,0.5164293732243099,-1.5395947920056365,0.817,0.5003062106463875,0.947645936360764,-0.4473397257143765,Software,10.070618981975937,Price ratios,10,10
Channel z < -2.0,bottom,13,10,46.15384615384615,4.0,2.5,25.0,50.0,0.71054980234939,0.17747093983568518,0.5330788625137048,-0.4437959408860065,0.34985912959540033,-0.7936550704814068,0.8313925318428388,0.5164293732243099,0.31496315861852886,0.4385,0.6041371744283762,0.947645936360764,-0.3435087619323878,Software,10.070618981975937,Price ratios,10,10
40w stretch z < -1.5,bottom,15,10,33.33333333333333,6.0,1.0,40.0,40.0,-2.0917891558452397,0.17747093983568518,-2.269260095680925,-1.4307738502637313,0.34985912959540033,-1.7806329798591316,-2.596211034494702,0.5164293732243099,-3.112640407719012,0.963,0.8522597533056689,0.947645936360764,-0.09538618305509505,Software,10.070618981975937,Price ratios,10,10
Composite < -1.0,bottom,20,10,45.0,5.0,0.5,30.0,60.0,-0.0908399032853124,0.17747093983568518,-0.26831084312099757,-0.7970178872722029,0.34985912959540033,-1.1468770168676032,-1.0502291930230367,0.5164293732243099,-1.5666585662473467,0.8655,1.4718300021944084,0.947645936360764,0.5241840658336444,Software,10.070618981975937,Price ratios,10,10
Composite < -1.5,bottom,15,10,46.666666666666664,6.0,5.0,28.57142857142857,50.0,-0.7759557898119361,0.17747093983568518,-0.9534267296476213,-1.651724039049014,0.34985912959540033,-2.001583168644414,-3.013522781169661,0.5164293732243099,-3.529952154393971,0.9805,-1.254203217740206,0.947645936360764,-2.20184915410097,Software,10.070618981975937,Price ratios,10,10
13w ROC crosses > 0,bottom,20,10,10.0,7.0,-4.5,83.33333333333334,10.0,1.1601658610607977,0.17747093983568518,0.9826949212251125,2.632477702283843,0.34985912959540033,2.2826185726884427,2.8875851183782726,0.5164293732243099,2.3711557451539624,0.0555,4.621411055437489,0.947645936360764,3.6737651190767253,Software,10.070618981975937,Price ratios,10,10
Ratio crosses > 40w MA,bottom,12,10,8.333333333333332,2.0,-7.0,75.0,10.0,1.3263531410194291,0.17747093983568518,1.1488822011837438,3.4536644250245945,0.34985912959540033,3.1038052954291944,3.8495700251590326,0.5164293732243099,3.3331406519347224,0.0355,4.612329725658703,0.947645936360764,3.6646837892979387,Software,10.070618981975937,Price ratios,10,10
Washed + ROC cross,bottom,5,10,40.0,7.0,-4.0,66.66666666666666,10.0,2.3032610295400735,0.17747093983568518,2.125790089704388,4.139755343457788,0.34985912959540033,3.789896213862387,3.9542647500032198,0.5164293732243099,3.43783537677891,0.1335,3.497433733244156,0.947645936360764,2.549787796883392,Software,10.070618981975937,Price ratios,10,10
wRSI > 70,top,8,10,37.5,2.0,2.0,0.0,30.0,0.444775681374568,-0.8647663362774148,1.309542017651983,-3.4683095751289263,-1.728342076695346,-1.7399674984335805,-2.0830591630771624,-2.9633170934131585,0.8802579303359961,0.5925,-0.9290264094370049,-5.660982148936007,4.731955739499003,Nuclear / Uranium,23.76552163542187,Price ratios,10,9
wRSI > 75,top,3,10,33.33333333333333,2.0,2.0,0.0,10.0,3.0056378556802805,-0.8647663362774148,3.8704041919576953,-6.70141702003301,-1.728342076695346,-4.973074943337664,-7.242804676588354,-2.9633170934131585,-4.279487583175195,0.3165,-10.520301639360996,-5.660982148936007,-4.859319490424989,Nuclear / Uranium,23.76552163542187,Price ratios,10,9
Channel z > +1.5,top,25,10,32.0,5.5,0.0,46.666666666666664,60.0,-1.5677860346206143,-0.8647663362774148,-0.7030196983431994,-1.7471806811724968,-1.728342076695346,-0.01883860447715091,-4.219357015665845,-2.9633170934131585,-1.2560399222526866,0.361,-3.2888272256443236,-5.660982148936007,2.3721549232916836,Nuclear / Uranium,23.76552163542187,Price ratios,10,9
Channel z > +2.0,top,15,10,53.333333333333336,4.0,2.5,20.0,60.0,-1.8393585310697802,-0.8647663362774148,-0.9745921947923654,-3.0792787018028474,-1.728342076695346,-1.3509366251075015,-4.382968616118894,-2.9633170934131585,-1.4196515227057351,0.367,-4.507532381060135,-5.660982148936007,1.1534497678758724,Nuclear / Uranium,23.76552163542187,Price ratios,10,9
40w stretch z > +1.5,top,19,10,42.10526315789473,2.0,1.0,11.11111111111111,60.0,0.712479485301287,-0.8647663362774148,1.577245821578702,-0.6516542838533751,-1.728342076695346,1.076687792841971,-2.077956195303647,-2.9633170934131585,0.8853608981095116,0.609,0.3342205862319716,-5.660982148936007,5.995202735167979,Nuclear / Uranium,23.76552163542187,Price ratios,10,9
Composite > +1.0,top,24,10,45.83333333333333,5.0,3.0,21.428571428571427,70.0,0.8231879608631115,-0.8647663362774148,1.6879542971405264,-0.9813886523886293,-1.728342076695346,0.7469534243067166,-1.8888789396098684,-2.9633170934131585,1.07443815380329,0.632,0.6096789824823048,-5.660982148936007,6.270661131418312,Nuclear / Uranium,23.76552163542187,Price ratios,10,9
Composite > +1.5,top,18,10,44.44444444444444,2.5,2.0,11.11111111111111,60.0,-0.633343490077319,-0.8647663362774148,0.2314228462000958,-3.9330498519044372,-1.728342076695346,-2.2047077752090916,-3.776496012613925,-2.9633170934131585,-0.8131789192007663,0.432,-2.923584216691034,-5.660982148936007,2.7373979322449733,Nuclear / Uranium,23.76552163542187,Price ratios,10,9
Monthly RSI > 70,top,1,10,100.0,12.0,12.0,0.0,10.0,-18.011845561393425,-0.8647663362774148,-17.14707922511601,-18.000507561600188,-1.728342076695346,-16.272165484904843,2.7260554702190465,-2.9633170934131585,5.689372563632205,0.694,-0.11029883305909705,-5.660982148936007,5.55068331587691,Nuclear / Uranium,23.76552163542187,Price ratios,10,9
13w ROC crosses < 0,top,25,10,16.0,4.0,-5.0,69.23076923076923,40.0,0.7382612164819229,-0.8647663362774148,1.6030275527593378,-1.131254808880917,-1.728342076695346,0.597087267814429,-1.8744135133150142,-2.9633170934131585,1.0889035800981444,0.6335,-0.22036198455566502,-5.660982148936007,5.440620164380342,Nuclear / Uranium,23.76552163542187,Price ratios,10,9
Ratio crosses < 40w MA,top,19,10,10.526315789473683,5.0,-4.0,75.0,20.0,3.0634795545431395,-0.8647663362774148,3.928245890820554,1.3436669475099319,-1.728342076695346,3.0720090242052778,4.08428982925862,-2.9633170934131585,7.047606922671779,0.9695,1.0119406460081866,-5.660982148936007,6.672922794944194,Nuclear / Uranium,23.76552163542187,Price ratios,10,9
Extended + ROC cross,top,7,10,28.57142857142857,3.5,-3.0,60.0,20.0,0.5929751530796096,-0.8647663362774148,1.4577414893570244,0.37056518511300496,-1.728342076695346,2.0989072618083506,-0.8088900680580241,-2.9633170934131585,2.1544270253551345,0.652,-2.3444876765011897,-5.660982148936007,3.3164944724348175,Nuclear / Uranium,23.76552163542187,Price ratios,10,9
Extended + MA cross,top,2,10,50.0,2.0,2.0,0.0,10.0,2.0906530934678313,-0.8647663362774148,2.955419429745246,-4.737899540228546,-1.728342076695346,-3.0095574635332003,-8.95371880513679,-2.9633170934131585,-5.9904017117236315,0.3065,-14.217781902231986,-5.660982148936007,-8.556799753295978,Nuclear / Uranium,23.76552163542187,Price ratios,10,9
wRSI < 30,bottom,9,9,44.44444444444444,1.5,1.5,0.0,44.44444444444444,5.757380865580583,-0.8647663362774148,6.622147201857998,6.606820300026077,-1.728342076695346,8.335162376721422,7.490462882727634,-2.9633170934131585,10.453779976140792,0.031,1.0462867961263154,-5.660982148936007,6.707268945062323,Nuclear / Uranium,23.76552163542187,Price ratios,10,9
wRSI < 25,bottom,2,9,50.0,6.0,6.0,0.0,11.11111111111111,1.2262224604285887,-0.8647663362774148,2.0909887967060037,2.1354684705293114,-1.728342076695346,3.8638105472246576,9.12960720844267,-2.9633170934131585,12.092924301855827,0.136,1.1191742891555947,-5.660982148936007,6.780156438091602,Nuclear / Uranium,23.76552163542187,Price ratios,10,9
Channel z < -1.5,bottom,5,9,40.0,7.0,3.0,50.0,22.22222222222222,1.4581633902326447,-0.8647663362774148,2.3229297265100595,5.711195845299968,-1.728342076695346,7.4395379219953135,10.0260465030712,-2.9633170934131585,12.989363596484358,0.0455,26.64186146525992,-5.660982148936007,32.30284361419593,Nuclear / Uranium,23.76552163542187,Price ratios,10,9
Channel z < -2.0,bottom,2,9,100.0,5.5,5.5,0.0,22.22222222222222,0.801677542477458,-0.8647663362774148,1.666443878754873,5.023842868135903,-1.728342076695346,6.7521849448312485,21.054018220976324,-2.9633170934131585,24.017335314389484,0.018,22.09925773370921,-5.660982148936007,27.760239882645216,Nuclear / Uranium,23.76552163542187,Price ratios,10,9
40w stretch z < -1.5,bottom,7,9,28.57142857142857,6.0,5.0,33.33333333333333,22.22222222222222,-0.38653656593414987,-0.8647663362774148,0.47822977034326497,2.3020822004429182,-1.728342076695346,4.030424277138264,9.52077055964052,-2.9633170934131585,12.484087653053678,0.032,10.857407690873229,-5.660982148936007,16.518389839809238,Nuclear / Uranium,23.76552163542187,Price ratios,10,9
Composite < -1.0,bottom,14,9,28.57142857142857,7.0,7.0,20.0,33.33333333333333,-1.562749681260397,-0.8647663362774148,-0.6979833449829821,3.8339063789771846,-1.728342076695346,5.56224845567253,6.245484076193208,-2.9633170934131585,9.208801169606366,0.02,20.098009546076796,-5.660982148936007,25.758991695012803,Nuclear / Uranium,23.76552163542187,Price ratios,10,9
Composite < -1.5,bottom,6,9,50.0,6.0,6.0,0.0,33.33333333333333,2.52262658156782,-0.8647663362774148,3.3873929178452347,2.6107149838482573,-1.728342076695346,4.339057060543603,12.287284702448385,-2.9633170934131585,15.250601795861543,0.0225,11.8338304218119,-5.660982148936007,17.494812570747907,Nuclear / Uranium,23.76552163542187,Price ratios,10,9
13w ROC crosses > 0,bottom,22,9,13.636363636363635,3.0,-3.0,70.0,33.33333333333333,1.7084784756484923,-0.8647663362774148,2.5732448119259073,1.7684110516546105,-1.728342076695346,3.4967531283499564,-0.09197445398774517,-2.9633170934131585,2.8713426394254133,0.1795,0.9481635847920619,-5.660982148936007,6.609145733728069,Nuclear / Uranium,23.76552163542187,Price ratios,10,9
Ratio crosses > 40w MA,bottom,21,9,14.285714285714285,5.0,-4.0,72.72727272727273,33.33333333333333,0.37349513521318384,-0.8647663362774148,1.2382614714905986,0.5276363748746514,-1.728342076695346,2.255978451569997,1.074356398401772,-2.9633170934131585,4.037673491814931,0.118,-1.9977721290800363,-5.660982148936007,3.663210019855971,Nuclear / Uranium,23.76552163542187,Price ratios,10,9
wRSI > 70,top,9,6,33.33333333333333,6.0,6.0,0.0,50.0,-0.33153504882951285,-0.31213652622182864,-0.01939852260768421,-1.2125525056855908,-0.5881382675410792,-0.6244142381445116,1.6251879178592046,-0.9785323858355062,2.6037203036947107,0.724,1.4236703886096285,-1.547120841032058,2.9707912296416863,Metals & Mining,19.16107234752572,Price ratios,6,5
wRSI > 75,top,5,6,40.0,4.0,4.0,0.0,33.33333333333333,0.6871214720867356,-0.31213652622182864,0.9992579983085642,0.7919754522204792,-0.5881382675410792,1.3801137197615585,2.9295113233386028,-0.9785323858355062,3.908043709174109,0.748,-3.08500200497347,-1.547120841032058,-1.5378811639414118,Metals & Mining,19.16107234752572,Price ratios,6,5
Channel z > +1.5,top,23,6,30.434782608695656,6.0,3.0,36.36363636363637,83.33333333333334,-1.475709733992222,-0.31213652622182864,-1.1635732077703933,0.74244351656613,-0.5881382675410792,1.3305817841072092,0.2934604664315746,-0.9785323858355062,1.2719928522670807,0.6735,2.4803770187126464,-1.547120841032058,4.027497859744704,Metals & Mining,19.16107234752572,Price ratios,6,5
Channel z > +2.0,top,12,6,41.66666666666667,2.0,1.5,16.666666666666664,50.0,0.4008891105906435,-0.31213652622182864,0.7130256368124721,0.5955374577075605,-0.5881382675410792,1.1836757252486398,0.7736004865485522,-0.9785323858355062,1.7521328723840583,0.683,-2.872066430039324,-1.547120841032058,-1.324945589007266,Metals & Mining,19.16107234752572,Price ratios,6,5
40w stretch z > +1.5,top,17,6,23.52941176470588,8.5,5.5,33.33333333333333,50.0,0.5018591740878615,-0.31213652622182864,0.8139957003096902,3.993985111821211,-0.5881382675410792,4.58212337936229,6.785550794593393,-0.9785323858355062,7.764083180428899,0.9875,9.788518568602111,-1.547120841032058,11.335639409634169,Metals & Mining,19.16107234752572,Price ratios,6,5
Composite > +1.0,top,23,6,34.78260869565217,5.5,3.0,27.27272727272727,83.33333333333334,1.0684695516465301,-0.31213652622182864,1.3806060778683586,3.9425656987856827,-0.5881382675410792,4.530703966326762,3.7241580364365747,-0.9785323858355062,4.702690422272081,0.951,3.6947935828975527,-1.547120841032058,5.241914423929611,Metals & Mining,19.16107234752572,Price ratios,6,5
Composite > +1.5,top,15,6,33.33333333333333,7.0,6.0,16.666666666666664,50.0,3.3540660807941753,-0.31213652622182864,3.666202607016004,5.4674949215599655,-0.5881382675410792,6.055633189101044,3.8057255582879503,-0.9785323858355062,4.784257944123457,0.913,6.7284548350698135,-1.547120841032058,8.275575676101871,Metals & Mining,19.16107234752572,Price ratios,6,5
Monthly RSI > 70,top,5,6,40.0,2.5,-5.0,60.0,33.33333333333333,-2.5441241418387617,-0.31213652622182864,-2.231987615616933,-4.04836779859752,-0.5881382675410792,-3.460229531056441,-7.139719223239739,-0.9785323858355062,-6.161186837404233,0.1475,-9.625199435451487,-1.547120841032058,-8.078078594419429,Metals & Mining,19.16107234752572,Price ratios,6,5
13w ROC crosses < 0,top,23,6,4.3478260869565215,11.0,-4.5,83.33333333333334,16.666666666666664,-2.3115470555435174,-0.31213652622182864,-1.9994105293216888,-1.6958522527947963,-0.5881382675410792,-1.1077139852537172,-3.263410879523832,-0.9785323858355062,-2.2848784936883257,0.2035,-2.8576876850527158,-1.547120841032058,-1.3105668440206577,Metals & Mining,19.16107234752572,Price ratios,6,5
Ratio crosses < 40w MA,top,14,6,7.142857142857142,12.0,-3.0,75.0,16.666666666666664,1.7969465903502844,-0.31213652622182864,2.109083116572113,1.2896746596502295,-0.5881382675410792,1.8778129271913087,1.9388954764323534,-0.9785323858355062,2.9174278622678598,0.786,8.61956244243838,-1.547120841032058,10.166683283470437,Metals & Mining,19.16107234752572,Price ratios,6,5
Extended + ROC cross,top,5,6,0.0,,-7.0,100.0,0.0,-5.5893211378238465,-0.31213652622182864,-5.277184611602018,-0.565767806669992,-0.5881382675410792,0.022370460871087183,-4.063715257020759,-0.9785323858355062,-3.0851828711852525,0.3085,0.36269869690751255,-1.547120841032058,1.9098195379395706,Metals & Mining,19.16107234752572,Price ratios,6,5
Extended + MA cross,top,1,6,0.0,,,,0.0,1.8308679672643269,-0.31213652622182864,2.1430044934861554,6.764710657265183,-0.5881382675410792,7.352848924806262,-0.40441509339890214,-0.9785323858355062,0.574117292436604,0.566,20.773409471299576,-1.547120841032058,22.320530312331634,Metals & Mining,19.16107234752572,Price ratios,6,5
wRSI < 30,bottom,8,5,37.5,3.0,3.0,0.0,40.0,-4.920963969049306,-0.31213652622182864,-4.608827442827478,-3.1771385050706966,-0.5881382675410792,-2.5890002375296173,-3.89748997479758,-0.9785323858355062,-2.918957588962074,0.7125,-0.8751486220658791,-1.547120841032058,0.671972218966179,Metals & Mining,19.16107234752572,Price ratios,6,5
wRSI < 25,bottom,8,5,37.5,2.0,2.0,0.0,40.0,2.795046372687661,-0.31213652622182864,3.1071828989094894,2.6066700086511885,-0.5881382675410792,3.194808276192268,3.9620301723535354,-0.9785323858355062,4.9405625581890416,0.144,7.3296416843670364,-1.547120841032058,8.876762525399094,Metals & Mining,19.16107234752572,Price ratios,6,5
Channel z < -1.5,bottom,15,5,33.33333333333333,5.0,2.0,37.5,60.0,-3.4878208622388005,-0.31213652622182864,-3.175684336016972,-2.538453408059509,-0.5881382675410792,-1.9503151405184296,-1.9136567268570472,-0.9785323858355062,-0.9351243410215411,0.594,5.971782461307563,-1.547120841032058,7.518903302339621,Metals & Mining,19.16107234752572,Price ratios,6,5
Channel z < -2.0,bottom,7,5,57.14285714285714,2.5,2.5,0.0,60.0,0.49932912385710776,-0.31213652622182864,0.8114656500789363,0.8625829406610892,-0.5881382675410792,1.4507212082021685,4.122352869136795,-0.9785323858355062,5.100885254972301,0.1665,13.194705082359809,-1.547120841032058,14.741825923391866,Metals & Mining,19.16107234752572,Price ratios,6,5
40w stretch z < -1.5,bottom,11,5,36.36363636363637,2.0,2.0,0.0,60.0,3.2641168658167,-0.31213652622182864,3.5762533920385287,2.6094077077705577,-0.5881382675410792,3.197545975311637,5.682868086212585,-0.9785323858355062,6.661400472048091,0.0695,6.643439241533686,-1.547120841032058,8.190560082565744,Metals & Mining,19.16107234752572,Price ratios,6,5
Composite < -1.0,bottom,22,5,22.727272727272727,3.0,2.0,28.57142857142857,60.0,-0.14548399984110058,-0.31213652622182864,0.16665252638072806,-1.7551707841515667,-0.5881382675410792,-1.1670325166104876,0.35554198449535207,-0.9785323858355062,1.3340743703308582,0.3085,1.5629535287571124,-1.547120841032058,3.1100743697891704,Metals & Mining,19.16107234752572,Price ratios,6,5
Composite < -1.5,bottom,11,5,45.45454545454545,5.0,5.0,0.0,60.0,-2.470727728556809,-0.31213652622182864,-2.1585912023349807,-1.3809495173816808,-0.5881382675410792,-0.7928112498406016,-3.1520475067977514,-0.9785323858355062,-2.173515120962245,0.689,-1.3269487207513775,-1.547120841032058,0.22017212028068056,Metals & Mining,19.16107234752572,Price ratios,6,5
13w ROC crosses > 0,bottom,20,5,5.0,13.0,-7.5,83.33333333333334,20.0,0.22059269788020672,-0.31213652622182864,0.5327292241020354,0.4467945606814966,-0.5881382675410792,1.0349328282225758,1.2695402438444048,-0.9785323858355062,2.248072629679911,0.226,3.7683849001037957,-1.547120841032058,5.315505741135854,Metals & Mining,19.16107234752572,Price ratios,6,5
Ratio crosses > 40w MA,bottom,15,5,6.666666666666667,10.0,-6.0,80.0,20.0,-0.4119549406586236,-0.31213652622182864,-0.09981841443679496,2.07656251257893,-0.5881382675410792,2.6647007801200093,3.559524471768024,-0.9785323858355062,4.5380568576035305,0.0975,8.667957522126695,-1.547120841032058,10.215078363158753,Metals & Mining,19.16107234752572,Price ratios,6,5
Washed + ROC cross,bottom,4,5,25.0,13.0,1.5,50.0,20.0,-2.5590460925915632,-0.31213652622182864,-2.2469095663697347,1.0952350329916065,-0.5881382675410792,1.6833733005326859,0.4830514556352892,-0.9785323858355062,1.4615838414707953,0.387,8.371779410258686,-1.547120841032058,9.918900251290744,Metals & Mining,19.16107234752572,Price ratios,6,5
wRSI > 70,top,9,5,11.11111111111111,1.0,1.0,0.0,20.0,2.7771230674331946,-1.0688959275876697,3.8460189950208643,7.6889251038984145,-2.018983340146515,9.707908444044929,12.495408214337171,-3.123583122009886,15.618991336347058,0.9935,10.672196694725136,-5.491278903903179,16.163475598628317,Rare Earth / Crit. Minerals,21.618144888551175,Price ratios,5,4
wRSI > 75,top,5,5,20.0,11.0,11.0,0.0,20.0,5.0766812218684745,-1.0688959275876697,6.145577149456145,7.770191057317271,-2.018983340146515,9.789174397463785,7.601371740680813,-3.123583122009886,10.7249548626907,0.9085,5.023212754205165,-5.491278903903179,10.514491658108344,Rare Earth / Crit. Minerals,21.618144888551175,Price ratios,5,4
Channel z > +1.5,top,27,5,14.814814814814813,6.5,1.0,50.0,60.0,1.5369257869783775,-1.0688959275876697,2.605821714566047,2.5092432595569316,-2.018983340146515,4.528226599703446,3.5619424758157674,-3.123583122009886,6.685525597825654,0.9705,4.02788750793077,-5.491278903903179,9.51916641183395,Rare Earth / Crit. Minerals,21.618144888551175,Price ratios,5,4
